Temp,Setpoint,Output,TempPWM,SetpointPWM,Status,,
36.75,37,98.86,67.03,67.23,hello,,
36.75,37,93.1,67.03,67.23,hello,,
36.75,37,93.12,67.03,67.23,hello,,
36.71,37,93.13,67.01,67.23,hello,,
36.75,37,103.64,67.03,67.23,hello,,
36.71,37,87.41,67.01,67.23,hello,,
36.75,37,103.68,67.03,67.23,hello,,
36.71,37,87.45,67.01,67.23,hello,,
36.71,37,103.72,67.01,67.23,hello,,
36.71,37,97.98,67.01,67.23,hello,,
36.71,37,98,67.01,67.23,hello,,
36.68,37,98.02,66.98,67.23,hello,,
36.75,37,108.53,67.03,67.23,hello,,
36.68,37,81.82,66.98,67.23,hello,,
36.71,37,114.34,67.01,67.23,hello,,
36.71,37,92.35,67.01,67.23,hello,,
36.68,37,98.14,66.98,67.23,hello,,
36.68,37,108.64,66.98,67.23,hello,,
36.68,37,102.9,66.98,67.23,hello,,
36.65,37,102.93,66.95,67.23,hello,,
36.68,37,113.47,66.98,67.23,hello,,
36.65,37,97.2,66.95,67.23,hello,,
36.68,37,113.52,66.98,67.23,hello,,
36.68,37,97.25,66.98,67.23,hello,,
36.65,37,103.06,66.95,67.23,hello,,
36.65,37,113.6,66.95,67.23,hello,,
36.65,37,107.84,66.95,67.23,hello,,
36.65,37,107.87,66.95,67.23,hello,,
36.65,37,107.9,66.95,67.23,hello,,
36.58,37,107.92,66.9,67.23,hello,,
36.61,37,128.92,66.93,67.23,hello,,
36.61,37,106.94,66.93,67.23,hello,,
36.61,37,112.73,66.93,67.23,hello,,
36.61,37,112.76,66.93,67.23,hello,,
36.61,37,112.79,66.93,67.23,hello,,
36.61,37,112.82,66.93,67.23,hello,,
36.61,37,112.85,66.93,67.23,hello,,
36.58,37,112.88,66.9,67.23,hello,,
36.58,37,123.4,66.9,67.23,hello,,
36.58,37,117.67,66.9,67.23,hello,,
36.58,37,117.7,66.9,67.23,hello,,
36.58,37,117.73,66.9,67.23,hello,,
36.58,37,117.76,66.9,67.23,hello,,
36.54,37,117.8,66.88,67.23,hello,,
36.54,37,128.34,66.88,67.23,hello,,
36.58,37,122.6,66.9,67.23,hello,,
36.58,37,112.12,66.9,67.23,hello,,
36.54,37,117.93,66.88,67.23,hello,,
36.54,37,128.48,66.88,67.23,hello,,
36.54,37,122.73,66.88,67.23,hello,,
36.54,37,122.77,66.88,67.23,hello,,
36.54,37,122.8,66.88,67.23,hello,,
36.51,37,122.84,66.85,67.23,hello,,
36.54,37,133.36,66.88,67.23,hello,,
36.51,37,117.15,66.85,67.23,hello,,
36.51,37,133.43,66.85,67.23,hello,,
36.51,37,127.7,66.85,67.23,hello,,
36.51,37,127.74,66.85,67.23,hello,,
36.51,37,127.78,66.85,67.23,hello,,
36.51,37,127.82,66.85,67.23,hello,,
36.48,37,127.86,66.82,67.23,hello,,
36.51,37,138.38,66.85,67.23,hello,,
36.51,37,122.17,66.85,67.23,hello,,
36.51,37,127.97,66.85,67.23,hello,,
36.51,37,128.01,66.85,67.23,hello,,
36.54,37,128.05,66.88,67.23,hello,,
36.51,37,117.6,66.85,67.23,hello,,
36.51,37,133.89,66.85,67.23,hello,,
36.51,37,128.16,66.85,67.23,hello,,
36.51,37,128.2,66.85,67.23,hello,,
36.51,37,128.23,66.85,67.23,hello,,
36.51,37,128.27,66.85,67.23,hello,,
36.48,37,128.31,66.82,67.23,hello,,
36.51,37,138.83,66.85,67.23,hello,,
36.48,37,122.62,66.82,67.23,hello,,
36.51,37,138.91,66.85,67.23,hello,,
36.51,37,122.7,66.85,67.23,hello,,
36.51,37,128.5,66.85,67.23,hello,,
36.51,37,128.54,66.85,67.23,hello,,
36.51,37,128.58,66.85,67.23,hello,,
36.54,37,128.62,66.88,67.23,hello,,
36.51,37,118.17,66.85,67.23,hello,,
36.51,37,134.46,66.85,67.23,hello,,
36.51,37,128.73,66.85,67.23,hello,,
36.54,37,128.77,66.88,67.23,hello,,
36.54,37,118.32,66.88,67.23,hello,,
36.54,37,124.12,66.88,67.23,hello,,
36.58,37,124.15,66.9,67.23,hello,,
36.58,37,113.67,66.9,67.23,hello,,
36.58,37,119.49,66.9,67.23,hello,,
36.58,37,119.52,66.9,67.23,hello,,
36.61,37,119.55,66.93,67.23,hello,,
36.61,37,109.1,66.93,67.23,hello,,
36.65,37,114.9,66.95,67.23,hello,,
36.61,37,104.44,66.93,67.23,hello,,
36.65,37,120.72,66.95,67.23,hello,,
36.65,37,104.5,66.95,67.23,hello,,
36.61,37,110.29,66.93,67.23,hello,,
36.65,37,120.8,66.95,67.23,hello,,
36.65,37,104.58,66.95,67.23,hello,,
36.65,37,110.38,66.95,67.23,hello,,
36.71,37,110.4,67.01,67.23,hello,,
36.68,37,89.43,66.98,67.23,hello,,
36.68,37,111.48,66.98,67.23,hello,,
36.71,37,105.74,67.01,67.23,hello,,
36.71,37,95.28,67.01,67.23,hello,,
36.71,37,101.07,67.01,67.23,hello,,
36.71,37,101.09,67.01,67.23,hello,,
36.75,37,101.11,67.03,67.23,hello,,
36.71,37,90.65,67.01,67.23,hello,,
36.71,37,106.92,67.01,67.23,hello,,
36.75,37,101.18,67.03,67.23,hello,,
36.75,37,90.72,67.03,67.23,hello,,
36.75,37,96.5,67.03,67.23,hello,,
36.75,37,96.52,67.03,67.23,hello,,
36.78,37,96.54,67.06,67.23,hello,,
36.78,37,86.04,67.06,67.23,hello,,
36.78,37,91.84,67.06,67.23,hello,,
36.78,37,91.86,67.06,67.23,hello,,
36.82,37,91.88,67.09,67.23,hello,,
36.78,37,81.41,67.06,67.23,hello,,
36.82,37,97.67,67.09,67.23,hello,,
36.78,37,81.44,67.06,67.23,hello,,
36.82,37,97.7,67.09,67.23,hello,,
36.82,37,81.47,67.09,67.23,hello,,
36.82,37,87.25,67.09,67.23,hello,,
36.82,37,87.26,67.09,67.23,hello,,
36.85,37,87.28,67.11,67.23,hello,,
36.82,37,76.8,67.09,67.23,hello,,
36.85,37,93.07,67.11,67.23,hello,,
36.82,37,76.83,67.09,67.23,hello,,
36.82,37,93.09,67.09,67.23,hello,,
36.82,37,87.34,67.09,67.23,hello,,
36.82,37,87.36,67.09,67.23,hello,,
36.85,37,87.37,67.11,67.23,hello,,
36.85,37,76.9,67.11,67.23,hello,,
36.82,37,82.68,67.09,67.23,hello,,
36.85,37,93.17,67.11,67.23,hello,,
36.85,37,76.94,67.11,67.23,hello,,
36.85,37,82.71,67.11,67.23,hello,,
36.85,37,82.73,67.11,67.23,hello,,
36.85,37,82.74,67.11,67.23,hello,,
36.85,37,82.75,67.11,67.23,hello,,
36.85,37,82.76,67.11,67.23,hello,,
36.82,37,82.77,67.09,67.23,hello,,
36.85,37,93.27,67.11,67.23,hello,,
36.85,37,77.03,67.11,67.23,hello,,
36.82,37,82.81,67.09,67.23,hello,,
36.82,37,93.31,67.09,67.23,hello,,
36.85,37,87.56,67.11,67.23,hello,,
36.85,37,77.08,67.11,67.23,hello,,
36.85,37,82.86,67.11,67.23,hello,,
36.82,37,82.87,67.09,67.23,hello,,
36.85,37,93.37,67.11,67.23,hello,,
36.85,37,77.13,67.11,67.23,hello,,
36.82,37,82.91,67.09,67.23,hello,,
36.82,37,93.41,67.09,67.23,hello,,
36.85,37,87.66,67.11,67.23,hello,,
36.82,37,77.18,67.09,67.23,hello,,
36.82,37,93.45,67.09,67.23,hello,,
36.82,37,87.7,67.09,67.23,hello,,
36.82,37,87.71,67.09,67.23,hello,,
36.85,37,87.72,67.11,67.23,hello,,
36.82,37,77.25,67.09,67.23,hello,,
36.82,37,93.52,67.09,67.23,hello,,
36.82,37,87.76,67.09,67.23,hello,,
36.85,37,87.78,67.11,67.23,hello,,
36.82,37,77.31,67.09,67.23,hello,,
36.82,37,93.57,67.09,67.23,hello,,
36.82,37,87.82,67.09,67.23,hello,,
36.82,37,87.83,67.09,67.23,hello,,
36.82,37,87.85,67.09,67.23,hello,,
36.82,37,87.86,67.09,67.23,hello,,
36.78,37,87.88,67.06,67.23,hello,,
36.82,37,98.38,67.09,67.23,hello,,
36.82,37,82.14,67.09,67.23,hello,,
36.78,37,87.92,67.06,67.23,hello,,
36.78,37,98.42,67.06,67.23,hello,,
36.78,37,92.67,67.06,67.23,hello,,
36.78,37,92.69,67.06,67.23,hello,,
36.78,37,92.71,67.06,67.23,hello,,
36.75,37,92.72,67.03,67.23,hello,,
36.78,37,103.26,67.06,67.23,hello,,
36.78,37,86.98,67.06,67.23,hello,,
36.75,37,92.78,67.03,67.23,hello,,
36.78,37,103.31,67.06,67.23,hello,,
36.75,37,87.03,67.03,67.23,hello,,
36.75,37,103.35,67.03,67.23,hello,,
36.75,37,97.58,67.03,67.23,hello,,
36.75,37,97.6,67.03,67.23,hello,,
36.75,37,97.62,67.03,67.23,hello,,
36.78,37,97.64,67.06,67.23,hello,,
36.75,37,87.14,67.03,67.23,hello,,
36.75,37,103.46,67.03,67.23,hello,,
36.75,37,97.7,67.03,67.23,hello,,
36.71,37,97.72,67.01,67.23,hello,,
36.71,37,108.22,67.01,67.23,hello,,
36.68,37,102.48,66.98,67.23,hello,,
36.71,37,112.98,67.01,67.23,hello,,
36.71,37,96.76,67.01,67.23,hello,,
36.71,37,102.55,67.01,67.23,hello,,
36.71,37,102.57,67.01,67.23,hello,,
36.71,37,102.59,67.01,67.23,hello,,
36.71,37,102.61,67.01,67.23,hello,,
36.71,37,102.63,67.01,67.23,hello,,
36.71,37,102.66,67.01,67.23,hello,,
36.75,37,102.68,67.03,67.23,hello,,
36.71,37,92.22,67.01,67.23,hello,,
36.68,37,108.48,66.98,67.23,hello,,
36.68,37,113.23,66.98,67.23,hello,,
36.68,37,107.49,66.98,67.23,hello,,
36.68,37,107.51,66.98,67.23,hello,,
36.68,37,107.54,66.98,67.23,hello,,
36.68,37,107.56,66.98,67.23,hello,,
36.68,37,107.59,66.98,67.23,hello,,
36.68,37,107.61,66.98,67.23,hello,,
36.68,37,107.63,66.98,67.23,hello,,
36.65,37,107.66,66.95,67.23,hello,,
36.68,37,118.2,66.98,67.23,hello,,
36.68,37,101.93,66.98,67.23,hello,,
36.68,37,107.74,66.98,67.23,hello,,
36.61,37,107.76,66.93,67.23,hello,,
36.65,37,128.79,66.95,67.23,hello,,
36.65,37,106.78,66.95,67.23,hello,,
36.65,37,112.58,66.95,67.23,hello,,
36.65,37,112.6,66.95,67.23,hello,,
36.61,37,112.63,66.93,67.23,hello,,
36.61,37,123.14,66.93,67.23,hello,,
36.61,37,117.41,66.93,67.23,hello,,
36.61,37,117.44,66.93,67.23,hello,,
36.61,37,117.47,66.93,67.23,hello,,
36.61,37,117.5,66.93,67.23,hello,,
36.61,37,117.53,66.93,67.23,hello,,
36.58,37,117.56,66.9,67.23,hello,,
36.61,37,128.07,66.93,67.23,hello,,
36.58,37,111.86,66.9,67.23,hello,,
36.61,37,128.14,66.93,67.23,hello,,
36.58,37,111.92,66.9,67.23,hello,,
36.61,37,128.2,66.93,67.23,hello,,
36.58,37,111.98,66.9,67.23,hello,,
36.61,37,128.26,66.93,67.23,hello,,
36.58,37,112.04,66.9,67.23,hello,,
36.58,37,128.32,66.9,67.23,hello,,
36.54,37,122.59,66.88,67.23,hello,,
36.58,37,133.14,66.9,67.23,hello,,
36.58,37,116.88,66.9,67.23,hello,,
36.58,37,122.69,66.9,67.23,hello,,
36.54,37,122.72,66.88,67.23,hello,,
36.58,37,133.27,66.9,67.23,hello,,
36.58,37,117.01,66.9,67.23,hello,,
36.58,37,122.82,66.9,67.23,hello,,
36.58,37,122.86,66.9,67.23,hello,,
36.58,37,122.89,66.9,67.23,hello,,
36.58,37,122.92,66.9,67.23,hello,,
36.58,37,122.95,66.9,67.23,hello,,
36.58,37,122.99,66.9,67.23,hello,,
36.58,37,123.02,66.9,67.23,hello,,
36.54,37,123.05,66.88,67.23,hello,,
36.54,37,133.6,66.88,67.23,hello,,
36.58,37,127.85,66.9,67.23,hello,,
36.58,37,117.37,66.9,67.23,hello,,
36.58,37,123.19,66.9,67.23,hello,,
36.54,37,123.22,66.88,67.23,hello,,
36.54,37,133.77,66.88,67.23,hello,,
36.58,37,128.02,66.9,67.23,hello,,
36.58,37,117.54,66.9,67.23,hello,,
36.61,37,123.35,66.93,67.23,hello,,
36.61,37,112.9,66.93,67.23,hello,,
36.54,37,118.7,66.88,67.23,hello,,
36.58,37,139.73,66.9,67.23,hello,,
36.58,37,117.7,66.9,67.23,hello,,
36.61,37,123.52,66.93,67.23,hello,,
36.58,37,113.06,66.9,67.23,hello,,
36.58,37,129.34,66.9,67.23,hello,,
36.58,37,123.61,66.9,67.23,hello,,
36.61,37,123.64,66.93,67.23,hello,,
36.58,37,113.19,66.9,67.23,hello,,
36.61,37,129.47,66.93,67.23,hello,,
36.58,37,113.25,66.9,67.23,hello,,
36.58,37,129.53,66.9,67.23,hello,,
36.61,37,123.8,66.93,67.23,hello,,
36.61,37,113.35,66.93,67.23,hello,,
36.61,37,119.14,66.93,67.23,hello,,
36.61,37,119.17,66.93,67.23,hello,,
36.61,37,119.2,66.93,67.23,hello,,
36.61,37,119.23,66.93,67.23,hello,,
36.65,37,119.26,66.95,67.23,hello,,
36.61,37,108.81,66.93,67.23,hello,,
36.61,37,125.09,66.93,67.23,hello,,
36.65,37,119.35,66.95,67.23,hello,,
36.61,37,108.9,66.93,67.23,hello,,
36.65,37,125.17,66.95,67.23,hello,,
36.68,37,108.95,66.98,67.23,hello,,
36.61,37,104.23,66.93,67.23,hello,,
36.65,37,131.04,66.95,67.23,hello,,
36.65,37,109.04,66.95,67.23,hello,,
36.65,37,114.83,66.95,67.23,hello,,
36.65,37,114.85,66.95,67.23,hello,,
36.68,37,114.88,66.98,67.23,hello,,
36.65,37,104.39,66.95,67.23,hello,,
36.68,37,120.72,66.98,67.23,hello,,
36.68,37,104.44,66.98,67.23,hello,,
36.65,37,110.25,66.95,67.23,hello,,
36.68,37,120.79,66.98,67.23,hello,,
36.68,37,104.52,66.98,67.23,hello,,
36.68,37,110.33,66.98,67.23,hello,,
36.65,37,110.35,66.95,67.23,hello,,
36.68,37,120.9,66.98,67.23,hello,,
36.68,37,104.62,66.98,67.23,hello,,
36.68,37,110.43,66.98,67.23,hello,,
36.68,37,110.46,66.98,67.23,hello,,
36.68,37,110.48,66.98,67.23,hello,,
36.68,37,110.5,66.98,67.23,hello,,
36.68,37,110.53,66.98,67.23,hello,,
36.68,37,110.55,66.98,67.23,hello,,
36.68,37,110.58,66.98,67.23,hello,,
36.71,37,110.6,67.01,67.23,hello,,
36.71,37,100.14,67.01,67.23,hello,,
36.71,37,105.93,67.01,67.23,hello,,
36.71,37,105.95,67.01,67.23,hello,,
36.71,37,105.97,67.01,67.23,hello,,
36.71,37,106,67.01,67.23,hello,,
36.75,37,106.02,67.03,67.23,hello,,
36.71,37,95.56,67.01,67.23,hello,,
36.68,37,111.83,66.98,67.23,hello,,
36.71,37,116.57,67.01,67.23,hello,,
36.68,37,100.34,66.98,67.23,hello,,
36.68,37,116.61,66.98,67.23,hello,,
36.71,37,110.87,67.01,67.23,hello,,
36.71,37,100.41,67.01,67.23,hello,,
36.71,37,106.2,67.01,67.23,hello,,
36.68,37,106.22,66.98,67.23,hello,,
36.68,37,116.73,66.98,67.23,hello,,
36.71,37,110.99,67.01,67.23,hello,,
36.68,37,100.53,66.98,67.23,hello,,
36.68,37,116.8,66.98,67.23,hello,,
36.71,37,111.06,67.01,67.23,hello,,
36.68,37,100.6,66.98,67.23,hello,,
36.71,37,116.87,67.01,67.23,hello,,
36.68,37,100.65,66.98,67.23,hello,,
36.68,37,116.92,66.98,67.23,hello,,
36.68,37,111.18,66.98,67.23,hello,,
36.65,37,111.2,66.95,67.23,hello,,
36.68,37,121.75,66.98,67.23,hello,,
36.71,37,105.47,67.01,67.23,hello,,
36.65,37,100.79,66.95,67.23,hello,,
36.68,37,127.58,66.98,67.23,hello,,
36.68,37,105.55,66.98,67.23,hello,,
36.65,37,111.35,66.95,67.23,hello,,
36.68,37,121.9,66.98,67.23,hello,,
36.65,37,105.62,66.95,67.23,hello,,
36.65,37,121.95,66.95,67.23,hello,,
36.68,37,116.19,66.98,67.23,hello,,
36.65,37,105.7,66.95,67.23,hello,,
36.65,37,122.03,66.95,67.23,hello,,
36.65,37,116.27,66.95,67.23,hello,,
36.68,37,116.3,66.98,67.23,hello,,
36.68,37,105.81,66.98,67.23,hello,,
36.65,37,111.62,66.95,67.23,hello,,
36.65,37,122.16,66.95,67.23,hello,,
36.68,37,116.4,66.98,67.23,hello,,
36.61,37,105.91,66.93,67.23,hello,,
36.65,37,132.72,66.95,67.23,hello,,
36.61,37,110.72,66.93,67.23,hello,,
36.65,37,127,66.95,67.23,hello,,
36.61,37,110.78,66.93,67.23,hello,,
36.65,37,127.05,66.95,67.23,hello,,
36.61,37,110.83,66.93,67.23,hello,,
36.65,37,127.11,66.95,67.23,hello,,
36.61,37,110.89,66.93,67.23,hello,,
36.61,37,127.17,66.93,67.23,hello,,
36.61,37,121.43,66.93,67.23,hello,,
36.61,37,121.46,66.93,67.23,hello,,
36.58,37,121.49,66.9,67.23,hello,,
36.61,37,132.01,66.93,67.23,hello,,
36.58,37,115.79,66.9,67.23,hello,,
36.61,37,132.07,66.93,67.23,hello,,
36.61,37,115.85,66.93,67.23,hello,,
36.58,37,121.65,66.9,67.23,hello,,
36.58,37,132.16,66.9,67.23,hello,,
36.58,37,126.43,66.9,67.23,hello,,
36.58,37,126.46,66.9,67.23,hello,,
36.58,37,126.5,66.9,67.23,hello,,
36.58,37,126.53,66.9,67.23,hello,,
36.58,37,126.56,66.9,67.23,hello,,
36.58,37,126.59,66.9,67.23,hello,,
36.58,37,126.63,66.9,67.23,hello,,
36.58,37,126.66,66.9,67.23,hello,,
36.58,37,126.69,66.9,67.23,hello,,
36.58,37,126.72,66.9,67.23,hello,,
36.58,37,126.76,66.9,67.23,hello,,
36.58,37,126.79,66.9,67.23,hello,,
36.58,37,126.82,66.9,67.23,hello,,
36.58,37,126.85,66.9,67.23,hello,,
36.54,37,126.89,66.88,67.23,hello,,
36.58,37,137.44,66.9,67.23,hello,,
36.58,37,121.17,66.9,67.23,hello,,
36.54,37,126.99,66.88,67.23,hello,,
36.54,37,137.54,66.88,67.23,hello,,
36.58,37,131.79,66.9,67.23,hello,,
36.54,37,121.31,66.88,67.23,hello,,
36.58,37,137.64,66.9,67.23,hello,,
36.54,37,121.38,66.88,67.23,hello,,
36.58,37,137.71,66.9,67.23,hello,,
36.58,37,121.44,66.9,67.23,hello,,
36.54,37,127.26,66.88,67.23,hello,,
36.54,37,137.81,66.88,67.23,hello,,
36.54,37,132.06,66.88,67.23,hello,,
36.58,37,132.1,66.9,67.23,hello,,
36.54,37,121.61,66.88,67.23,hello,,
36.54,37,137.95,66.88,67.23,hello,,
36.54,37,132.2,66.88,67.23,hello,,
36.58,37,132.23,66.9,67.23,hello,,
36.58,37,121.75,66.9,67.23,hello,,
36.58,37,127.57,66.9,67.23,hello,,
36.58,37,127.6,66.9,67.23,hello,,
36.58,37,127.63,66.9,67.23,hello,,
36.58,37,127.67,66.9,67.23,hello,,
36.58,37,127.7,66.9,67.23,hello,,
36.58,37,127.73,66.9,67.23,hello,,
36.58,37,127.76,66.9,67.23,hello,,
36.58,37,127.8,66.9,67.23,hello,,
36.61,37,127.83,66.93,67.23,hello,,
36.61,37,117.38,66.93,67.23,hello,,
36.61,37,123.17,66.93,67.23,hello,,
36.61,37,123.2,66.93,67.23,hello,,
36.61,37,123.23,66.93,67.23,hello,,
36.61,37,123.26,66.93,67.23,hello,,
36.61,37,123.29,66.93,67.23,hello,,
36.61,37,123.32,66.93,67.23,hello,,
36.61,37,123.35,66.93,67.23,hello,,
36.65,37,123.38,66.95,67.23,hello,,
36.61,37,112.93,66.93,67.23,hello,,
36.61,37,129.2,66.93,67.23,hello,,
36.65,37,123.47,66.95,67.23,hello,,
36.65,37,113.01,66.95,67.23,hello,,
36.65,37,118.81,66.95,67.23,hello,,
36.61,37,118.83,66.93,67.23,hello,,
36.68,37,129.34,66.98,67.23,hello,,
36.65,37,102.61,66.95,67.23,hello,,
36.68,37,124.7,66.98,67.23,hello,,
36.65,37,108.43,66.95,67.23,hello,,
36.68,37,124.75,66.98,67.23,hello,,
36.68,37,108.48,66.98,67.23,hello,,
36.68,37,114.29,66.98,67.23,hello,,
36.68,37,114.31,66.98,67.23,hello,,
36.68,37,114.33,66.98,67.23,hello,,
36.68,37,114.36,66.98,67.23,hello,,
36.68,37,114.38,66.98,67.23,hello,,
36.71,37,114.41,67.01,67.23,hello,,
36.68,37,103.95,66.98,67.23,hello,,
36.71,37,120.22,67.01,67.23,hello,,
36.68,37,103.99,66.98,67.23,hello,,
36.71,37,120.27,67.01,67.23,hello,,
36.71,37,104.04,67.01,67.23,hello,,
36.71,37,109.83,67.01,67.23,hello,,
36.71,37,109.85,67.01,67.23,hello,,
36.71,37,109.87,67.01,67.23,hello,,
36.68,37,109.9,66.98,67.23,hello,,
36.71,37,120.4,67.01,67.23,hello,,
36.71,37,104.18,67.01,67.23,hello,,
36.71,37,109.96,67.01,67.23,hello,,
36.71,37,109.99,67.01,67.23,hello,,
36.71,37,110.01,67.01,67.23,hello,,
36.71,37,110.03,67.01,67.23,hello,,
36.75,37,110.05,67.03,67.23,hello,,
36.71,37,99.59,67.01,67.23,hello,,
36.75,37,115.86,67.03,67.23,hello,,
36.71,37,99.63,67.01,67.23,hello,,
36.75,37,115.9,67.03,67.23,hello,,
36.71,37,99.67,67.01,67.23,hello,,
36.71,37,115.94,67.01,67.23,hello,,
36.75,37,110.2,67.03,67.23,hello,,
36.71,37,99.74,67.01,67.23,hello,,
36.71,37,116.01,67.01,67.23,hello,,
36.71,37,110.26,67.01,67.23,hello,,
36.71,37,110.28,67.01,67.23,hello,,
36.71,37,110.31,67.01,67.23,hello,,
36.71,37,110.33,67.01,67.23,hello,,
36.71,37,110.35,67.01,67.23,hello,,
36.71,37,110.37,67.01,67.23,hello,,
36.75,37,110.4,67.03,67.23,hello,,
36.71,37,99.93,67.01,67.23,hello,,
36.71,37,116.2,67.01,67.23,hello,,
36.71,37,110.46,67.01,67.23,hello,,
36.75,37,110.48,67.03,67.23,hello,,
36.71,37,100.02,67.01,67.23,hello,,
36.71,37,116.29,67.01,67.23,hello,,
36.71,37,110.54,67.01,67.23,hello,,
36.71,37,110.57,67.01,67.23,hello,,
36.71,37,110.59,67.01,67.23,hello,,
36.71,37,110.61,67.01,67.23,hello,,
36.71,37,110.63,67.01,67.23,hello,,
36.71,37,110.65,67.01,67.23,hello,,
36.71,37,110.68,67.01,67.23,hello,,
36.75,37,110.7,67.03,67.23,hello,,
36.71,37,100.24,67.01,67.23,hello,,
36.68,37,116.51,66.98,67.23,hello,,
36.68,37,121.25,66.98,67.23,hello,,
36.71,37,115.51,67.01,67.23,hello,,
36.71,37,105.05,67.01,67.23,hello,,
36.71,37,110.83,67.01,67.23,hello,,
36.68,37,110.86,66.98,67.23,hello,,
36.68,37,121.36,66.98,67.23,hello,,
36.71,37,115.62,67.01,67.23,hello,,
36.68,37,105.16,66.98,67.23,hello,,
36.68,37,121.44,66.98,67.23,hello,,
36.68,37,115.69,66.98,67.23,hello,,
36.68,37,115.72,66.98,67.23,hello,,
36.68,37,115.74,66.98,67.23,hello,,
36.68,37,115.77,66.98,67.23,hello,,
36.68,37,115.79,66.98,67.23,hello,,
36.65,37,115.82,66.95,67.23,hello,,
36.65,37,126.36,66.95,67.23,hello,,
36.68,37,120.6,66.98,67.23,hello,,
36.65,37,110.11,66.95,67.23,hello,,
36.65,37,126.44,66.95,67.23,hello,,
36.65,37,120.68,66.95,67.23,hello,,
36.65,37,120.71,66.95,67.23,hello,,
36.65,37,120.74,66.95,67.23,hello,,
36.65,37,120.77,66.95,67.23,hello,,
36.61,37,120.79,66.93,67.23,hello,,
36.65,37,131.3,66.95,67.23,hello,,
36.61,37,115.08,66.93,67.23,hello,,
36.61,37,131.36,66.93,67.23,hello,,
36.61,37,125.63,66.93,67.23,hello,,
36.61,37,125.66,66.93,67.23,hello,,
36.61,37,125.69,66.93,67.23,hello,,
36.61,37,125.72,66.93,67.23,hello,,
36.61,37,125.75,66.93,67.23,hello,,
36.61,37,125.78,66.93,67.23,hello,,
36.65,37,125.81,66.95,67.23,hello,,
36.58,37,115.35,66.9,67.23,hello,,
36.61,37,142.11,66.93,67.23,hello,,
36.61,37,120.13,66.93,67.23,hello,,
36.58,37,125.93,66.9,67.23,hello,,
36.61,37,136.44,66.93,67.23,hello,,
36.58,37,120.22,66.9,67.23,hello,,
36.61,37,136.5,66.93,67.23,hello,,
36.58,37,120.29,66.9,67.23,hello,,
36.58,37,136.57,66.9,67.23,hello,,
36.58,37,130.83,66.9,67.23,hello,,
36.58,37,130.87,66.9,67.23,hello,,
36.58,37,130.9,66.9,67.23,hello,,
36.58,37,130.93,66.9,67.23,hello,,
36.58,37,130.96,66.9,67.23,hello,,
36.58,37,131,66.9,67.23,hello,,
36.58,37,131.03,66.9,67.23,hello,,
36.58,37,131.06,66.9,67.23,hello,,
36.58,37,131.09,66.9,67.23,hello,,
36.58,37,131.13,66.9,67.23,hello,,
36.61,37,131.16,66.93,67.23,hello,,
36.61,37,120.71,66.93,67.23,hello,,
36.61,37,126.5,66.93,67.23,hello,,
36.58,37,126.53,66.9,67.23,hello,,
36.61,37,137.05,66.93,67.23,hello,,
36.61,37,120.83,66.93,67.23,hello,,
36.58,37,126.62,66.9,67.23,hello,,
36.61,37,137.14,66.93,67.23,hello,,
36.61,37,120.92,66.93,67.23,hello,,
36.61,37,126.72,66.93,67.23,hello,,
36.65,37,126.75,66.95,67.23,hello,,
36.61,37,116.29,66.93,67.23,hello,,
36.65,37,132.57,66.95,67.23,hello,,
36.65,37,116.35,66.95,67.23,hello,,
36.68,37,122.14,66.98,67.23,hello,,
36.68,37,111.65,66.98,67.23,hello,,
36.68,37,117.46,66.98,67.23,hello,,
36.68,37,117.48,66.98,67.23,hello,,
36.68,37,117.51,66.98,67.23,hello,,
36.71,37,117.53,67.01,67.23,hello,,
36.71,37,107.07,67.01,67.23,hello,,
36.71,37,112.86,67.01,67.23,hello,,
36.71,37,112.88,67.01,67.23,hello,,
36.75,37,112.91,67.03,67.23,hello,,
36.75,37,102.44,67.03,67.23,hello,,
36.75,37,108.23,67.03,67.23,hello,,
36.75,37,108.25,67.03,67.23,hello,,
36.78,37,108.27,67.06,67.23,hello,,
36.75,37,97.77,67.03,67.23,hello,,
36.78,37,114.09,67.06,67.23,hello,,
36.75,37,97.81,67.03,67.23,hello,,
36.78,37,114.12,67.06,67.23,hello,,
36.78,37,97.84,67.06,67.23,hello,,
36.82,37,103.64,67.09,67.23,hello,,
36.82,37,93.17,67.09,67.23,hello,,
36.78,37,98.95,67.06,67.23,hello,,
36.82,37,109.45,67.09,67.23,hello,,
36.78,37,93.22,67.06,67.23,hello,,
36.82,37,109.48,67.09,67.23,hello,,
36.82,37,93.25,67.09,67.23,hello,,
36.85,37,99.03,67.11,67.23,hello,,
36.82,37,88.56,67.09,67.23,hello,,
36.82,37,104.82,67.09,67.23,hello,,
36.82,37,99.07,67.09,67.23,hello,,
36.85,37,99.08,67.11,67.23,hello,,
36.85,37,88.61,67.11,67.23,hello,,
36.88,37,94.39,67.14,67.23,hello,,
36.85,37,83.88,67.11,67.23,hello,,
36.85,37,100.19,67.11,67.23,hello,,
36.85,37,94.42,67.11,67.23,hello,,
36.85,37,94.43,67.11,67.23,hello,,
36.88,37,94.44,67.14,67.23,hello,,
36.88,37,83.94,67.14,67.23,hello,,
36.88,37,89.73,67.14,67.23,hello,,
36.88,37,89.74,67.14,67.23,hello,,
36.88,37,89.75,67.14,67.23,hello,,
